movie_id,movie_name,year,decade,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt0162650,Shaft,2000,2000s,R,99,Action,6,New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,John Singleton,/name/nm0005436/,"Samuel L. Jackson, Vanessa Williams, Christian Bale, Jeffrey Wright","/name/nm0000168/,/name/nm0001853/,/name/nm0000288/,/name/nm0942482/",78181,70334258
tt1220634,Resident Evil: Afterlife,2010,2010s,R,96,Action,5.8,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",Paul W.S. Anderson,/name/nm0027271/,"Milla Jovovich, Ali Larter, Wentworth Miller, Kim Coates","/name/nm0000170/,/name/nm0005123/,/name/nm0589505/,/name/nm0167649/",173821,60128566
tt5758778,Skyscraper,2018,2010s,PG-13,102,Action,5.8,"A security expert must infiltrate a burning skyscraper, 225 stories above ground, when his family is trapped inside by criminals.",Rawson Marshall Thurber,/name/nm1098493/,"Dwayne Johnson, Neve Campbell, Chin Han, Roland Møller","/name/nm0425005/,/name/nm0000117/,/name/nm1977856/,/name/nm3435612/",125013,68420120
tt0120844,Star Trek: Insurrection,1998,1990s,PG,103,Action,6.4,"When the crew of the Enterprise learn of a Federation conspiracy against the inhabitants of a unique planet, Captain Picard begins an open rebellion.",Jonathan Frakes,/name/nm0000408/,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton","/name/nm0001772/,/name/nm0000408/,/name/nm0000653/,/name/nm0000996/",76410,70117571
tt5814534,Spies in Disguise,2019,2010s,PG,102,Action,6.8,"When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world.","Nick Bruno, Troy Quane",/name/nm2939767/,"Rachel Brosnahan, Jarrett Bruno, Claire Crosby, Toru Uchikado","/name/nm0702863/,/name/nm3014031/,/name/nm11227603/,/name/nm5143033/,/name/nm5337106/",51135,66757013
tt0081529,Smokey and the Bandit II,1980,1980s,PG,100,Action,5.2,"The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.",Hal Needham,/name/nm0624102/,"Burt Reynolds, Jackie Gleason, Jerry Reed, Dom DeLuise","/name/nm0000608/,/name/nm0001276/,/name/nm0715274/,/name/nm0001123/",16435,66132626
tt1071875,Ghost Rider: Spirit of Vengeance,2011,2010s,PG-13,96,Action,4.3,"Johnny Blaze, tortured by the Ghost Rider's curse, gets a chance of redemption through protecting the Devil's son, whose father is pursuing him.","Mark Neveldine, Brian Taylor",/name/nm0004410/,"Nicolas Cage, Ciarán Hinds, Idris Elba, Violante Placido","/name/nm0962729/,/name/nm0000115/,/name/nm0001354/,/name/nm0252961/,/name/nm0686376/",121442,51774002
tt0116136,DragonHeart,1996,1990s,PG-13,103,Action,6.4,"The last dragon and a disillusioned dragonslaying Knight must cooperate to stop an evil King, who was given partial immortality.",Rob Cohen,/name/nm0003418/,"Dennis Quaid, Sean Connery, Dina Meyer, Pete Postlethwaite","/name/nm0000598/,/name/nm0000125/,/name/nm0000539/,/name/nm0000592/",98760,51367375
tt0111255,The Specialist,1994,1990s,R,110,Action,5.6,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.,Luis Llosa,/name/nm0515891/,"Sylvester Stallone, Sharon Stone, James Woods, Rod Steiger","/name/nm0000230/,/name/nm0000232/,/name/nm0000249/,/name/nm0001768/",67264,57362581
tt0165929,Romeo Must Die,2000,2000s,R,115,Action,6.1,An avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.,Andrzej Bartkowiak,/name/nm0005647/,"Jet Li, Aaliyah, Isaiah Washington, Russell Wong","/name/nm0001472/,/name/nm0004691/,/name/nm0913460/,/name/nm0005568/",71462,55973336
tt0865556,The Forbidden Kingdom,2008,2000s,PG-13,104,Action,6.5,"A discovery made by a kung fu obsessed American teen sends him on an adventure to China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King.",Rob Minkoff,/name/nm0591450/,"Jackie Chan, Jet Li, Michael Angarano, Juana Collignon","/name/nm0000329/,/name/nm0001472/,/name/nm0029400/,/name/nm2973494/",106902,52075270
tt0184894,Shanghai Noon,2000,2000s,PG-13,110,Action,6.6,"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.",Tom Dey,/name/nm0223359/,"Jackie Chan, Owen Wilson, Lucy Liu, Brandon Merrill","/name/nm0000329/,/name/nm0005562/,/name/nm0005154/,/name/nm0581266/",129735,56937502
tt2091256,Captain Underpants: The First Epic Movie,2017,2010s,PG,89,Action,6.2,"Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.",David Soren,/name/nm1659741/,"Kevin Hart, Thomas Middleditch, Ed Helms, Nick Kroll","/name/nm0366389/,/name/nm3042755/,/name/nm1159180/,/name/nm1802209/",29550,73921000
tt0115956,Courage Under Fire,1996,1990s,R,116,Action,6.6,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.",Edward Zwick,/name/nm0001880/,"Denzel Washington, Meg Ryan, Lou Diamond Phillips, Michael Moriarty","/name/nm0000243/,/name/nm0000212/,/name/nm0001617/,/name/nm0605363/",56300,59031057
tt0098382,Star Trek V: The Final Frontier,1989,1980s,PG,107,Action,5.5,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.,William Shatner,/name/nm0000638/,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan","/name/nm0000638/,/name/nm0000559/,/name/nm0001420/,/name/nm0001150/",61394,52210049
tt1496025,Underworld: Awakening,2012,2010s,R,88,Action,6.3,"When human forces discover the existence of the Vampire and Lycan clans, a war to eradicate both species commences. The vampire warrior Selene leads the battle against humankind.","Måns Mårlind, Björn Stein",/name/nm0617523/,"Kate Beckinsale, Michael Ealy, India Eisley, Stephen Rea","/name/nm0825407/,/name/nm0000295/,/name/nm1013003/,/name/nm2086223/,/name/nm0001653/",156524,62321039
tt1075417,Race to Witch Mountain,2009,2000s,PG,98,Action,5.7,A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.,Andy Fickman,/name/nm0275698/,"Dwayne Johnson, Carla Gugino, AnnaSophia Robb, Alexander Ludwig","/name/nm0425005/,/name/nm0001303/,/name/nm1455681/,/name/nm1573253/",60854,67172594
tt0317648,Hidalgo,2004,2000s,PG-13,136,Action,6.7,"In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.",Joe Johnston,/name/nm0002653/,"Viggo Mortensen, Omar Sharif, Zuleikha Robinson, Louise Lombard","/name/nm0001557/,/name/nm0001725/,/name/nm0733196/,/name/nm0518321/",83306,67286731
tt0107969,Rising Sun,1993,1990s,R,129,Action,6.2,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.",Philip Kaufman,/name/nm0442241/,"Sean Connery, Wesley Snipes, Harvey Keitel, Cary-Hiroyuki Tagawa","/name/nm0000125/,/name/nm0000648/,/name/nm0000172/,/name/nm0846480/",46640,63095271
tt6133466,The First Purge,2018,2010s,R,97,Action,5.2,"America's third political party, the New Founding Fathers of America, comes to power and conducts an experiment: no laws for 12 hours on Staten Island. No one has to stay on the island, but $5,000 is given to anyone who does.",Gerard McMurray,/name/nm2618764/,"Y'lan Noel, Lex Scott Davis, Joivan Wade, Steve Harris","/name/nm5002057/,/name/nm6280112/,/name/nm4725341/,/name/nm0004996/",65520,69488745
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,2010s,PG,97,Action,6.9,"When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.",Zack Snyder,/name/nm0811583/,"Jim Sturgess, Hugo Weaving, David Wenham, Emily Barclay","/name/nm0836343/,/name/nm0915989/,/name/nm0920992/,/name/nm1120593/",84585,55675313
tt0453556,TMNT,2007,2000s,PG,87,Action,6.2,"When the world is threatened by an ancient evil, the four adolescent turtles must reunite and overcome their faults in order to stand against it.",Kevin Munroe,/name/nm1083489/,"Patrick Stewart, Mako, Chris Evans, Sarah Michelle Gellar","/name/nm0001772/,/name/nm0538683/,/name/nm0262635/,/name/nm0001264/",65666,54149098
tt1591479,Act of Valor,2012,2010s,R,110,Action,6.4,An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.,"Mike McCoy, Scott Waugh",/name/nm0566788/,"Alex Veadov, Roselyn Sanchez, Nestor Serrano, Rorke Denver","/name/nm0915304/,/name/nm0891514/,/name/nm0761052/,/name/nm0785594/,/name/nm4918786/",69975,70012847
tt0086383,Sudden Impact,1983,1980s,R,117,Action,6.6,"A middle-aged rape victim is exacting revenge on her aggressors in a small town outside San Francisco. ""Dirty"" Harry Callahan, on suspension for angering his superiors (again), is assigned to the case.",Clint Eastwood,/name/nm0000142/,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman","/name/nm0000142/,/name/nm0516800/,/name/nm0385757/,/name/nm0226947/",46200,67642693
tt0443274,Vantage Point,2008,2000s,PG-13,90,Action,6.6,The attempted assassination of the American President is told and re-told from several different perspectives.,Pete Travis,/name/nm0871428/,"Dennis Quaid, Forest Whitaker, Matthew Fox, Bruce McGill","/name/nm0000598/,/name/nm0001845/,/name/nm0289142/,/name/nm0569226/",151562,72266306
tt0257568,Kangaroo Jack,2003,2000s,PG,89,Action,4.5,"Two childhood friends, a New York hairstylist and a would-be musician, get caught up with the mob and are forced to deliver $50,000 to Australia, but things go haywire when the money is lost to a wild kangaroo.",David McNally,/name/nm0573589/,"Anthony Anderson, Jerry O'Connell, Estella Warren, Christopher Walken","/name/nm0026364/,/name/nm0005278/,/name/nm0005535/,/name/nm0000686/",32362,66934963
tt0099141,Bird on a Wire,1990,1990s,PG-13,110,Action,6,An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.,John Badham,/name/nm0000824/,"Mel Gibson, Goldie Hawn, David Carradine, Bill Duke","/name/nm0000154/,/name/nm0000443/,/name/nm0001016/,/name/nm0004886/",45667,70980000
tt0300471,Shanghai Knights,2003,2000s,PG-13,114,Action,6.2,"When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds.",David Dobkin,/name/nm0229694/,"Jackie Chan, Owen Wilson, Fann Wong, Aaron Taylor-Johnson","/name/nm0000329/,/name/nm0005562/,/name/nm0939056/,/name/nm1093951/",108274,60476872
tt0290095,The Tuxedo,2002,2000s,PG-13,98,Action,5.4,A hapless chauffeur must take a comatose Secret Agent's place using his special gadget-laden tuxedo.,Kevin Donovan,/name/nm1019493/,"Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar","/name/nm0000329/,/name/nm0001349/,/name/nm0005042/,/name/nm0000529/",85449,50547998
tt0242445,Exit Wounds,2001,2000s,R,101,Action,5.6,"Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption.",Andrzej Bartkowiak,/name/nm0005647/,"Steven Seagal, DMX, Isaiah Washington, Anthony Anderson","/name/nm0000219/,/name/nm0229422/,/name/nm0913460/,/name/nm0026364/",35935,51758599
tt3450650,Paul Blart: Mall Cop 2,2015,2010s,PG,94,Action,4.4,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Las Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers.",Andy Fickman,/name/nm0275698/,"Kevin James, Raini Rodriguez, Eduardo Verástegui, Daniella Alonso","/name/nm0416673/,/name/nm2263115/,/name/nm0895150/,/name/nm0022161/",38603,71038190
tt0120751,Mighty Joe Young,1998,1990s,PG,114,Action,5.7,"A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by zoologist Gregg O'Hara (Bill Paxton) and Jill Young (Charlize Theron), with whom he grew up. Poacher Strasser (Rade Serbedzija) returns from the past to seek vengeance on Joe.",Ron Underwood,/name/nm0881038/,"Bill Paxton, Charlize Theron, Rade Serbedzija, Peter Firth","/name/nm0000200/,/name/nm0000234/,/name/nm0784884/,/name/nm0278752/",29719,50632037
tt1524137,Contraband,2012,2010s,R,109,Action,6.4,"To protect his brother-in-law from a drug lord, a former smuggler heads to Panama to score millions of dollars in counterfeit bills.",Baltasar Kormákur,/name/nm0466349/,"Mark Wahlberg, Giovanni Ribisi, Kate Beckinsale, Robert Wahlberg","/name/nm0000242/,/name/nm0000610/,/name/nm0000295/,/name/nm0906301/",124023,66528000
tt0080377,Any Which Way You Can,1980,1980s,PG,116,Action,6.1,"A trucker turned prize fighter, his brother and their pet orangutan have a series of misadventures involving the mob, corrupt cops, motorcycle gangs and pretty dames.",Buddy Van Horn,/name/nm0887174/,"Clint Eastwood, Sondra Locke, Geoffrey Lewis, William Smith","/name/nm0000142/,/name/nm0516800/,/name/nm0507212/,/name/nm0810342/",19961,70687344
tt0094025,Stakeout,1987,1980s,R,117,Action,6.7,"Two detectives observe an escaped convict's ex-girlfriend, but complications set in when one of them falls for her.",John Badham,/name/nm0000824/,"Richard Dreyfuss, Emilio Estevez, Madeleine Stowe, Aidan Quinn","/name/nm0000377/,/name/nm0000389/,/name/nm0000656/,/name/nm0001644/",27312,65673233
tt0349710,Ladder 49,2004,2000s,PG-13,115,Action,6.5,"A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow firefighters led by the Chief attempt to rescue him.",Jay Russell,/name/nm0751221/,"Joaquin Phoenix, John Travolta, Jacinda Barrett, Robert Patrick","/name/nm0001618/,/name/nm0000237/,/name/nm0057150/,/name/nm0001598/",58309,74541707
tt6861726,Jai Lava Kusa,2017,2010s,Not Rated,150,Action,6.8,"Sidelined at a very young age due to stammering, the eldest of identical triplets develops hatred for his younger brothers and creates havoc in their lives as they all reunite as adults.",K.S. Ravindra,/name/nm5725247/,"N.T. Rama Rao Jr., Raashi Khanna, Nivetha Thomas, Ronit Roy","/name/nm1694524/,/name/nm5637317/,/name/nm3223429/,/name/nm0747172/",6167,51000000
tt0089218,The Goonies,1985,1980s,PG,114,Adventure,7.7,A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.,Richard Donner,/name/nm0001149/,"Sean Astin, Josh Brolin, Jeff Cohen, Corey Feldman","/name/nm0000276/,/name/nm0000982/,/name/nm0169480/,/name/nm0000397/",279416,61503218
tt2278388,The Grand Budapest Hotel,2014,2010s,R,99,Adventure,8.1,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",Wes Anderson,/name/nm0027572/,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody","/name/nm0000146/,/name/nm0000719/,/name/nm0023832/,/name/nm0004778/",821639,59100318
tt0080453,The Blue Lagoon,1980,1980s,R,104,Adventure,5.8,"In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them, the two make a simple life together, unaware that sexual maturity will eventually intervene.",Randal Kleiser,/name/nm0459170/,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels","/name/nm0000222/,/name/nm0000803/,/name/nm0571674/,/name/nm0200122/",72320,58853106
tt0092005,Stand by Me,1986,1980s,13+,89,Adventure,8.1,"After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy.",Rob Reiner,/name/nm0001661/,"Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell","/name/nm0000696/,/name/nm0000203/,/name/nm0000397/,/name/nm0005278/",409545,52287414
tt0062622,2001: A Space Odyssey,1968,1960s,G,149,Adventure,8.3,"After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins - a spacecraft manned by two men and the supercomputer H.A.L. 9000.",Stanley Kubrick,/name/nm0000040/,"Keir Dullea, Gary Lockwood, William Sylvester, Daniel Richter","/name/nm0001158/,/name/nm0516972/,/name/nm0843213/,/name/nm0725220/",675295,56954992
tt1524930,Vacation,2015,2010s,R,99,Adventure,6.1,"Rusty Griswold takes his own family on a road trip to ""Walley World"" in order to spice things up with his wife and reconnect with his sons.","John Francis Daley, Jonathan Goldstein",/name/nm0197855/,"Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins","/name/nm0326246/,/name/nm1159180/,/name/nm0000775/,/name/nm1711114/,/name/nm4347315/",114944,58884188
