movie_id,movie_name,year,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt8623904,Last Christmas,2019,PG-13,103,Data/Imdb/Fantasy,6.5,"Kate is a young woman subscribed to bad decisions. Working as an elf in a year-round Christmas store is not good for the wannabe singer. However, she meets Tom there. Her life takes a new turn--that seems too good to be true.",Paul Feig,/name/nm0082450/,"Madison Ingoldsby, Emma Thompson, Boris Isakovic, Lucy Miller","/name/nm10916154/,/name/nm0000668/,/name/nm0410667/,/name/nm8838405/",82935,35150750
tt2400463,The Invitation,2015,Not Rated,100,Data/Imdb/Horror,6.6,"When a man accepts an invitation to a dinner party hosted by his ex-wife, the unsettling past reopens old wounds and creates new tensions.",Karyn Kusama,/name/nm0476201/,"Logan Marshall-Green, Emayatzy Corinealdi, Michiel Huisman, Tammy Blanchard","/name/nm1334869/,/name/nm1538675/,/name/nm0401264/,/name/nm0087109/",112084,231703
tt0049470,The Man Who Knew Too Much,1956,PG,120,Data/Imdb/Thriller,7.4,"An American doctor and his wife, a former singing star, witness a murder while vacationing in Morocco, and are drawn into a twisting plot of international intrigue when their young son is kidnapped.",Alfred Hitchcock,/name/nm0000033/,"James Stewart, Doris Day, Brenda de Banzie, Bernard Miles","/name/nm0000071/,/name/nm0000013/,/name/nm0207219/,/name/nm0587061/",65960,10250000
tt0216772,Turn It Up,2000,R,86,Data/Imdb/Action,4.1,A gifted musician struggles to rise above the crime-plagued urban streets and realize his dream.,Robert Adetuyi,/name/nm0011950/,"Pras Michel, Ja Rule, Jason Statham, Vondie Curtis-Hall","/name/nm0695247/,/name/nm0750019/,/name/nm0005458/,/name/nm0193554/",1315,1244676
tt0095705,The Naked Gun: From the Files of Police Squad!,1988,PG-13,85,Data/Imdb/Crime,7.6,Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.,David Zucker,/name/nm0001878/,"Leslie Nielsen, Priscilla Presley, O.J. Simpson, Ricardo Montalban","/name/nm0000558/,/name/nm0001636/,/name/nm0001740/,/name/nm0001544/",173345,78756177
tt0071598,Harry and Tonto,1974,R,115,Data/Imdb/Adventure,7.4,"When his apartment building is torn down, a retired lifelong New Yorker goes on a cross-country odyssey with his beloved cat Tonto.",Paul Mazursky,/name/nm0005196/,"Art Carney, Ellen Burstyn, René Enríquez, Herbert Berghof","/name/nm0138770/,/name/nm0000995/,/name/nm0258089/,/name/nm0074596/",5861,1262135
tt0093223,House of Games,1987,R,102,Data/Imdb/Crime,7.2,"A psychiatrist comes to the aid of a compulsive gambler and is led by a smooth-talking grifter into the shadowy but compelling world of stings, scams, and con men.",David Mamet,/name/nm0000519/,"Lindsay Crouse, Joe Mantegna, Mike Nussbaum, Lilia Skala","/name/nm0001080/,/name/nm0001505/,/name/nm0638276/,/name/nm0803785/",22937,2585639
tt0257568,Kangaroo Jack,2003,PG,89,Data/Imdb/Action,4.5,"Two childhood friends, a New York hairstylist and a would-be musician, get caught up with the mob and are forced to deliver $50,000 to Australia, but things go haywire when the money is lost to a wild kangaroo.",David McNally,/name/nm0573589/,"Anthony Anderson, Jerry O'Connell, Estella Warren, Christopher Walken","/name/nm0026364/,/name/nm0005278/,/name/nm0005535/,/name/nm0000686/",32362,66934963
tt1620680,A Wrinkle in Time,2018,PG,109,Data/Imdb/Adventure,4.2,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",Ava DuVernay,/name/nm1148550/,"Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling","/name/nm4977564/,/name/nm0001856/,/name/nm0000702/,/name/nm1411676/",45798,100478608
tt0110006,Heavyweights,1995,PG,100,Data/Imdb/Family,6.6,"Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that it is a woodland hellhole run by a psycho ex-fitness instructor.",Steven Brill,/name/nm0109359/,"Tom McGowan, Aaron Schwartz, Ben Stiller, David Goldman","/name/nm0569711/,/name/nm0777125/,/name/nm0001774/,/name/nm0325762/",28819,17689177
tt0102975,Star Trek VI: The Undiscovered Country,1991,PG,110,Data/Imdb/Action,7.2,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",Nicholas Meyer,/name/nm0583292/,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan","/name/nm0000638/,/name/nm0000559/,/name/nm0001420/,/name/nm0001150/",77285,74888996
tt0309698,Identity,2003,R,90,Data/Imdb/Mystery,7.3,"Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",James Mangold,/name/nm0003506/,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes","/name/nm0000131/,/name/nm0000501/,/name/nm0001605/,/name/nm0370035/",253155,52159536
tt0269347,The Hunted,2003,R,94,Data/Imdb/Action,6,An FBI deep-woods tracker attempts to capture a trained assassin who has made a sport of hunting humans.,William Friedkin,/name/nm0001243/,"Tommy Lee Jones, Benicio Del Toro, Connie Nielsen, Leslie Stefanson","/name/nm0000169/,/name/nm0001125/,/name/nm0001567/,/name/nm0005462/",48656,34238611
tt0373051,Journey to the Center of the Earth,2008,PG,93,Data/Imdb/Action,5.8,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",Eric Brevig,/name/nm0108094/,"Brendan Fraser, Josh Hutcherson, Anita Briem, Seth Meyers","/name/nm0000409/,/name/nm1242688/,/name/nm1715194/,/name/nm1024878/",125178,101704370
tt0102900,Shattered,1991,R,98,Data/Imdb/Crime,6.5,"After a horrific car wreck leaves him an amnesiac, a man slowly begins to unravel his shocking past.",Wolfgang Petersen,/name/nm0000583/,"Tom Berenger, Bob Hoskins, Greta Scacchi, Joanne Whalley","/name/nm0000297/,/name/nm0001364/,/name/nm0000627/,/name/nm0000695/",10521,11511031
tt0376177,Only Human,2004,R,85,Data/Imdb/Romance,6.8,A mismatched couple discovers that whatever can go wrong will go wrong during a family visit in this warm comedy.,"Dominic Harari, Teresa Pelegri",/name/nm0361828/,"Guillermo Toledo, Marián Aguilera, María Botto, Fernando Ramallo","/name/nm0670808/,/name/nm0865950/,/name/nm0013640/,/name/nm0098710/,/name/nm0707979/",1764,282998
tt5095030,Ant-Man and the Wasp,2018,PG-13,118,Data/Imdb/Action,7,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",Peyton Reed,/name/nm0715636/,"Paul Rudd, Evangeline Lilly, Michael Peña, Walton Goggins","/name/nm0748620/,/name/nm1431940/,/name/nm0671567/,/name/nm0324658/",410304,216648740
tt1167660,OSS 117: Lost in Rio,2009,Not Rated,101,Data/Imdb/Action,6.8,Another mission of world-known French secret agent leads him to exotic Brazil.,Michel Hazanavicius,/name/nm0371890/,"Jean Dujardin, Louise Monot, Rüdiger Vogler, Alex Lutz","/name/nm0241121/,/name/nm0972531/,/name/nm0901057/,/name/nm3367478/",15488,87353
tt0088323,The NeverEnding Story,1984,PG,102,Data/Imdb/Adventure,7.3,A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,Wolfgang Petersen,/name/nm0000583/,"Noah Hathaway, Barret Oliver, Tami Stronach, Gerald McRaney","/name/nm0000441/,/name/nm0646768/,/name/nm0000660/,/name/nm0574468/",147797,20158808
tt0077474,The Driver,1978,R,91,Data/Imdb/Action,7.1,A getaway driver becomes the latest assignment for a tenacious detective.,Walter Hill,/name/nm0001353/,"Ryan O'Neal, Bruce Dern, Isabelle Adjani, Ronee Blakley","/name/nm0641939/,/name/nm0001136/,/name/nm0000254/,/name/nm0086867/",17537,4905000
tt0377062,Flight of the Phoenix,2004,PG-13,113,Data/Imdb/Action,6.1,Survivors of a plane crash in the Mongolian desert work together to build a new plane.,John Moore,/name/nm0601382/,"Dennis Quaid, Miranda Otto, Giovanni Ribisi, Tyrese Gibson","/name/nm0000598/,/name/nm0001584/,/name/nm0000610/,/name/nm0879085/",55268,21009180
tt3231054,Risen,2016,PG-13,107,Data/Imdb/Action,6.3,"In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ, who rose from the dead.",Kevin Reynolds,/name/nm0721817/,"Joseph Fiennes, Tom Felton, Peter Firth, Cliff Curtis","/name/nm0001212/,/name/nm0271657/,/name/nm0278752/,/name/nm0193295/",28890,36874745
tt0084861,Vice Squad,1982,R,97,Data/Imdb/Action,6.4,"A single mother prostitute, who goes by the name Princess, finds herself forced to work undercover for the police in order to apprehend a homicidal, misogynistic pimp named Ramrod, who will do anything not to get arrested.",Gary Sherman,/name/nm0792446/,"Season Hubley, Gary Swanson, Wings Hauser, Pepe Serna","/name/nm0399530/,/name/nm0841795/,/name/nm0369567/,/name/nm0785277/",2576,13253583
tt3721954,Maudie,2016,PG-13,115,Data/Imdb/Biography,7.6,An arthritic Nova Scotia woman works as a housekeeper while she hones her skills as an artist and eventually becomes a beloved figure in the community.,Aisling Walsh,/name/nm0909532/,"Sally Hawkins, Ethan Hawke, Zachary Bennett, Gabrielle Rose","/name/nm1020089/,/name/nm0000160/,/name/nm0072124/,/name/nm0741388/",19327,6170998
tt0261289,Serving Sara,2002,PG-13,99,Data/Imdb/Romance,5.3,A process server tries to serve an elusive female target.,Reginald Hudlin,/name/nm0399737/,"Matthew Perry, Elizabeth Hurley, Bruce Campbell, Vincent Pastore","/name/nm0001612/,/name/nm0000167/,/name/nm0132257/,/name/nm0665114/",18046,16930185
tt3409392,Timbuktu,2014,PG-13,96,Data/Imdb/War,7.1,A cattle herder and his family who reside in the dunes of Timbuktu find their quiet lives -- which are typically free of the Jihadists determined to control their faith -- abruptly disturbed.,Abderrahmane Sissako,/name/nm0803066/,"Ibrahim Ahmed, Abel Jafri, Toulou Kiki, Layla Walet Mohamed","/name/nm6784754/,/name/nm0229139/,/name/nm6158234/,/name/nm6784756/",17701,1076075
tt14668630,"Lyle, Lyle, Crocodile",2022,PG,106,Data/Imdb/Animation,6.1,Feature film based on the children's book about a crocodile that lives in New York City.,"Josh Gordon, Will Speck",/name/nm0330347/,"Javier Bardem, Winslow Fegley, Shawn Mendes, Constance Wu","/name/nm0817447/,/name/nm0000849/,/name/nm9121761/,/name/nm6658398/,/name/nm2090422/",9351,46888441
tt0889588,The Children of Huang Shi,2008,R,125,Data/Imdb/War,7,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",Roger Spottiswoode,/name/nm0006854/,"Jonathan Rhys Meyers, Radha Mitchell, Chow Yun-Fat, Michelle Yeoh","/name/nm0001667/,/name/nm0593664/,/name/nm0000334/,/name/nm0000706/",9771,1027749
tt0032138,The Wizard of Oz,1939,PG,102,Data/Imdb/Adventure,8.1,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.","Victor Fleming, George Cukor, Mervyn LeRoy, Norman Taurog, Richard Thorpe, King Vidor",/name/nm0281808/,"Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr","/name/nm0002030/,/name/nm0503777/,/name/nm0851537/,/name/nm0861703/,/name/nm0896542/,/name/nm0000023/,/name/nm0604656/,/name/nm0001961/,/name/nm0481618/",405063,2076020
tt0079437,Last Embrace,1979,R,102,Data/Imdb/Mystery,6.1,Harry breaks down and loses his job after his wife is assassinated - could it be his turn next ?,Jonathan Demme,/name/nm0001129/,"Roy Scheider, Janet Margolin, John Glover, Sam Levene","/name/nm0001702/,/name/nm0546755/,/name/nm0001278/,/name/nm0505249/",3021,1537125
